ms,speed,rpm,gear,throttle,mult
9,0.09,0.2000,1,0.000,1.00
18,0.18,0.2000,1,1.000,1.00
28,0.27,0.2095,1,1.000,1.00
36,0.36,0.2180,1,1.000,1.00
45,0.44,0.2265,1,1.000,1.00
54,0.52,0.2351,1,1.000,1.00
62,0.61,0.2439,1,1.000,1.00
71,0.70,0.2530,1,1.000,1.00
80,0.78,0.2614,1,1.000,1.00
88,0.86,0.2697,1,1.000,1.00
97,0.95,0.2782,1,1.000,1.00
105,1.03,0.2865,1,1.000,1.00
113,1.11,0.2950,1,1.000,1.00
122,1.19,0.3032,1,1.000,1.00
133,1.30,0.3142,1,1.000,1.00
143,1.40,0.3249,1,1.000,1.00
153,1.47,0.3349,1,1.000,1.00
163,1.49,0.3449,1,1.000,1.00
172,1.49,0.3538,1,1.000,1.00
181,1.48,0.3628,1,1.000,1.00
190,1.47,0.3718,1,1.000,1.00
199,1.44,0.3807,1,1.000,1.00
208,1.41,0.3896,1,1.000,1.00
216,1.37,0.3978,1,1.000,1.00
226,1.32,0.4077,1,1.000,1.00
235,1.27,0.4164,1,1.000,1.00
243,1.21,0.4246,1,1.000,1.00
252,1.16,0.4335,1,1.000,1.00
260,1.10,0.4416,1,1.000,1.00
269,1.04,0.4506,1,1.000,1.00
278,0.99,0.4594,1,1.000,1.00
286,0.95,0.4678,1,1.000,1.00
295,0.91,0.4770,1,1.000,1.00
304,0.88,0.4860,1,1.000,1.00
313,0.87,0.4943,1,1.000,1.00
321,0.87,0.5029,1,1.000,1.00
331,0.89,0.5130,1,1.000,1.00
340,0.90,0.5216,1,1.000,1.00
349,0.95,0.5303,1,1.000,1.00
358,1.01,0.5399,1,1.000,1.00
367,1.07,0.5482,1,1.000,1.00
375,1.12,0.5568,1,1.000,1.00
383,1.17,0.5647,1,1.000,1.00
393,1.23,0.5747,1,1.000,1.00
402,1.28,0.5832,1,1.000,1.00
410,1.32,0.5906,1,1.000,1.00
419,1.37,0.5924,1,1.000,1.00
428,1.41,0.5942,1,1.000,1.00
436,1.44,0.5960,1,1.000,1.00
444,1.48,0.5977,1,1.000,1.00
453,1.52,0.5995,1,1.000,1.00
462,1.55,0.6013,1,1.000,1.00
471,1.58,0.6032,1,1.000,1.00
479,1.61,0.6050,1,1.000,1.00
487,1.64,0.6066,1,1.000,1.00
496,1.67,0.6082,1,1.000,1.00
504,1.70,0.6101,1,1.000,1.00
514,1.73,0.6118,1,1.000,1.00
522,1.76,0.6138,1,1.000,1.00
531,1.78,0.6155,1,1.000,1.00
539,1.81,0.6173,1,1.000,1.00
548,1.84,0.6190,1,1.000,1.00
558,1.88,0.6208,1,1.000,1.00
567,1.91,0.6229,1,1.000,1.00
576,1.94,0.6248,1,1.000,1.00
585,1.97,0.6266,1,1.000,1.00
593,2.00,0.6285,1,1.000,1.00
602,2.03,0.6302,1,1.000,1.00
611,2.06,0.6321,1,1.000,1.00
620,2.10,0.6340,1,1.000,1.00
628,2.13,0.6357,1,1.000,1.00
637,2.16,0.6374,1,1.000,1.00
645,2.20,0.6392,1,1.000,1.00
654,2.23,0.6410,1,1.000,1.00
663,2.27,0.6427,1,1.000,1.00
672,2.31,0.6446,1,1.000,1.00
680,2.34,0.6464,1,1.000,1.00
688,2.38,0.6480,1,1.000,1.00
697,2.43,0.6498,1,1.000,1.00
705,2.46,0.6517,1,1.000,1.00
714,2.50,0.6534,1,1.000,1.00
722,2.55,0.6551,1,1.000,1.00
730,2.59,0.6569,1,1.000,1.00
739,2.63,0.6585,1,1.000,1.00
751,2.69,0.6604,1,1.000,1.00
761,2.75,0.6628,1,1.000,1.00
770,2.79,0.6649,1,1.000,1.00
779,2.84,0.6667,1,1.000,1.00
793,2.92,0.6686,1,1.000,1.00
804,2.98,0.6715,1,1.000,1.00
814,3.04,0.6737,1,1.000,1.00
826,3.11,0.6757,1,1.000,1.00
836,3.17,0.6782,1,1.000,1.00
844,3.22,0.6803,1,1.000,1.00
853,3.28,0.6821,1,1.000,1.00
861,3.33,0.6838,1,1.000,1.00
870,3.38,0.6855,1,1.000,1.00
880,3.45,0.6874,1,1.000,1.00
889,3.50,0.6894,1,1.000,1.00
897,3.56,0.6912,1,1.000,1.00
905,3.61,0.6930,1,1.000,1.00
915,3.67,0.6946,1,1.000,1.00
925,3.74,0.6967,1,1.000,1.00
934,3.80,0.6987,1,1.000,1.00
943,3.86,0.7005,1,1.000,1.00
953,3.93,0.7023,1,1.000,1.00
964,4.01,0.7046,1,1.000,1.00
975,4.08,0.7068,1,1.000,1.00
986,4.16,0.7090,1,1.000,1.00
997,4.24,0.7112,1,1.000,1.00
1007,4.32,0.7135,1,1.000,1.00
1017,4.39,0.7157,1,1.000,1.00
1026,4.46,0.7176,1,1.000,1.00
1036,4.54,0.7195,1,1.000,1.00
1044,4.60,0.7216,1,1.000,1.00
1054,4.67,0.7234,1,1.000,1.00
1063,4.74,0.7253,1,1.000,1.00
1073,4.82,0.7271,1,1.000,1.00
1081,4.89,0.7292,1,1.000,1.00
1091,4.97,0.7310,1,1.000,1.00
1099,5.04,0.7330,1,1.000,1.00
1108,5.11,0.7347,1,1.000,1.00
1118,5.19,0.7366,1,1.000,1.00
1128,5.28,0.7385,1,1.000,1.00
1137,5.35,0.7406,1,1.000,1.00
1146,5.43,0.7425,1,1.000,1.00
1155,5.51,0.7442,1,1.000,1.00
1164,5.60,0.7462,1,1.000,1.00
1173,5.67,0.7481,1,1.000,1.00
1182,5.75,0.7499,1,1.000,1.00
1191,5.84,0.7517,1,1.000,1.00
1199,5.92,0.7536,1,1.000,1.00
1208,6.00,0.7553,1,1.000,1.00
1216,6.08,0.7571,1,1.000,1.00
1224,6.16,0.7587,1,1.000,1.00
1233,6.25,0.7605,1,1.000,1.00
1242,6.33,0.7623,1,1.000,1.00
1250,6.41,0.7641,1,1.000,1.00
1259,6.50,0.7658,1,1.000,1.00
1268,6.59,0.7676,1,1.000,1.00
1277,6.69,0.7694,1,1.000,1.00
1286,6.79,0.7713,1,1.000,1.00
1295,6.89,0.7733,1,1.000,1.00
1305,6.99,0.7828,1,1.000,1.00
1313,7.09,0.7860,1,1.000,1.00
1323,7.20,0.7892,1,1.000,1.00
1332,7.30,0.7922,1,1.000,1.00
1340,7.39,0.7958,1,1.000,1.00
1349,7.50,0.7990,1,1.000,1.00
1358,7.61,0.8078,1,1.000,1.00
1367,7.71,0.8160,1,1.000,1.00
1375,7.81,0.8191,1,1.000,1.00
1384,7.92,0.8223,1,1.000,1.00
1393,8.03,0.8252,1,1.000,1.00
1401,8.14,0.8285,1,1.000,1.00
1410,8.24,0.8320,1,1.000,1.00
1418,8.35,0.8351,1,1.000,1.00
1426,8.46,0.8383,1,1.000,1.00
1435,8.58,0.8416,1,1.000,1.00
1444,8.69,0.8449,1,1.000,1.00
1453,8.82,0.8487,1,1.000,1.00
1463,8.95,0.8523,1,1.000,1.00
1471,9.06,0.8563,1,1.000,1.00
1480,9.18,0.8603,2,1.000,1.00
1490,9.32,0.8502,2,1.000,1.92
1499,9.44,0.8415,2,1.000,1.89
1508,9.57,0.8328,2,1.000,1.86
1517,9.70,0.8238,2,1.000,1.82
1526,9.83,0.8147,2,1.000,1.79
1534,9.95,0.8064,2,1.000,1.77
1542,10.07,0.7983,2,1.000,1.74
1551,10.21,0.7892,2,1.000,1.71
1560,10.35,0.7804,2,1.000,1.68
1569,10.48,0.7716,2,1.000,1.65
1578,10.62,0.7628,2,1.000,1.62
1587,10.76,0.7538,2,1.000,1.59
1596,10.90,0.7450,2,1.000,1.56
1604,11.04,0.7365,2,1.000,1.53
1612,11.17,0.7283,2,1.000,1.50
1621,11.30,0.7200,2,1.000,1.47
1629,11.44,0.7114,2,1.000,1.44
1639,11.60,0.7014,2,1.000,1.41
1648,11.74,0.6931,2,1.000,1.38
1657,11.90,0.6836,2,1.000,1.35
1666,12.04,0.6750,2,1.000,1.32
1675,12.20,0.6653,2,1.000,1.29
1684,12.34,0.6566,2,1.000,1.26
1693,12.50,0.6476,2,1.000,1.23
1701,12.64,0.6397,2,1.000,1.20
1711,12.80,0.6441,2,1.000,1.17
1720,12.96,0.6486,2,1.000,1.14
1729,13.11,0.6533,2,1.000,1.11
1737,13.25,0.6578,2,1.000,1.08
1746,13.41,0.6620,2,1.000,1.05
1757,13.58,0.6662,2,1.000,1.01
1769,13.78,0.6711,2,1.000,1.00
1780,13.97,0.6761,2,1.000,1.00
1791,14.17,0.6815,2,1.000,1.00
1802,14.36,0.6869,2,1.000,1.00
1812,14.53,0.6922,2,1.000,1.00
1822,14.71,0.6974,2,1.000,1.00
1832,14.89,0.7022,2,1.000,1.00
1841,15.06,0.7072,2,1.000,1.00
1850,15.21,0.7120,2,1.000,1.00
1859,15.38,0.7166,2,1.000,1.00
1870,15.57,0.7209,2,1.000,1.00
1878,15.72,0.7257,2,1.000,1.00
1887,15.88,0.7306,2,1.000,1.00
1896,16.04,0.7350,2,1.000,1.00
1905,16.21,0.7394,2,1.000,1.00
1914,16.38,0.7438,2,1.000,1.00
1923,16.55,0.7486,2,1.000,1.00
1932,16.72,0.7394,2,1.000,1.00
1942,16.90,0.7296,2,1.000,1.00
1952,17.09,0.7198,2,1.000,1.00
1961,17.26,0.7110,2,1.000,1.00
1969,17.41,0.7028,2,1.000,1.00
1977,17.58,0.6943,2,1.000,1.00
1986,17.75,0.6993,2,1.000,1.00
1995,17.94,0.7049,2,1.000,1.00
2005,18.12,0.7109,2,1.000,1.00
2014,18.29,0.7172,2,1.000,1.00
2022,18.47,0.7235,2,1.000,1.00
2032,18.65,0.7297,2,1.000,1.00
2040,18.82,0.7357,2,1.000,1.00
2049,19.00,0.7424,2,1.000,1.00
2058,19.18,0.7483,2,1.000,1.00
2068,19.38,0.7545,2,1.000,1.00
2076,19.56,0.7609,2,1.000,1.00
2088,19.78,0.7681,2,1.000,1.00
2098,20.00,0.7743,2,1.000,1.00
2110,20.23,0.7823,2,1.000,1.00
2122,20.44,0.7902,2,1.000,1.00
2135,20.69,0.7981,2,1.000,1.00
2149,20.93,0.8058,2,1.000,1.00
2162,21.16,0.8149,2,1.000,1.00
2172,21.34,0.8236,2,1.000,1.00
2184,21.52,0.8318,2,1.000,1.00
2195,21.69,0.8380,2,1.000,1.00
2204,21.83,0.8448,2,1.000,1.00
2213,21.96,0.8509,2,1.000,1.00
2222,22.08,0.8558,2,1.000,1.00
2231,22.20,0.8604,2,1.000,1.00
2239,22.32,0.8647,2,1.000,1.00
2248,22.43,0.8692,2,1.000,1.00
2258,22.55,0.8732,2,1.000,1.00
2267,22.66,0.8772,2,1.000,1.00
2276,22.76,0.8814,2,1.000,1.00
2284,22.86,0.8854,2,1.000,1.00
2294,22.96,0.8889,2,1.000,1.00
2303,23.06,0.8924,2,1.000,1.00
2313,23.16,0.8963,2,1.000,1.00
2323,23.26,0.8997,2,1.000,1.00
2332,23.34,0.9033,2,1.000,1.00
2340,23.43,0.9068,2,1.000,1.00
2349,23.50,0.9099,2,1.000,1.00
2358,23.58,0.5337,3,1.000,1.00
2368,23.68,0.5445,3,1.000,1.92
2377,23.75,0.5530,3,1.000,1.89
2386,23.83,0.5625,3,1.000,1.86
2395,23.90,0.5712,3,1.000,1.82
2404,23.98,0.5805,3,1.000,1.79
2413,24.05,0.5893,3,1.000,1.76
2423,24.13,0.5993,3,1.000,1.73
2432,24.21,0.6084,3,1.000,1.70
2442,24.28,0.6178,3,1.000,1.67
2451,24.36,0.6271,3,1.000,1.63
2460,24.43,0.6362,3,1.000,1.60
2469,24.50,0.6447,3,1.000,1.57
2477,24.56,0.6531,3,1.000,1.55
2485,24.63,0.6616,3,1.000,1.52
2494,24.69,0.6703,3,1.000,1.49
2503,24.76,0.6794,3,1.000,1.46
2513,24.83,0.6862,3,1.000,1.42
2523,24.91,0.6880,3,1.000,1.39
2533,24.98,0.6900,3,1.000,1.36
2542,25.05,0.6920,3,1.000,1.33
2552,25.12,0.6939,3,1.000,1.29
2562,25.19,0.6957,3,1.000,1.26
2571,25.25,0.6976,3,1.000,1.23
2581,25.31,0.6994,3,1.000,1.19
2591,25.38,0.7010,3,1.000,1.16
2600,25.44,0.7028,3,1.000,1.13
2609,25.50,0.7046,3,1.000,1.10
2619,25.57,0.7062,3,1.000,1.06
2630,25.63,0.7078,3,1.000,1.03
2639,25.69,0.7095,3,1.000,1.00
2648,25.74,0.7111,3,1.000,1.00
2659,25.81,0.7126,3,1.000,1.00
2668,25.86,0.7140,3,1.000,1.00
2677,25.91,0.7157,3,1.000,1.00
2688,25.97,0.7170,3,1.000,1.00
2698,26.03,0.7185,3,1.000,1.00
2707,26.08,0.7200,3,1.000,1.00
2717,26.13,0.7214,3,1.000,1.00
2727,26.18,0.7228,3,1.000,1.00
2736,26.23,0.7242,3,1.000,1.00
2745,26.28,0.7255,3,1.000,1.00
2756,26.33,0.7269,3,1.000,1.00
2765,26.38,0.7281,3,1.000,1.00
2775,26.43,0.7294,3,1.000,1.00
2784,26.48,0.7308,3,1.000,1.00
2795,26.53,0.7320,3,1.000,1.00
2804,26.57,0.7332,3,1.000,1.00
2814,26.62,0.7346,3,1.000,1.00
2823,26.66,0.7358,3,1.000,1.00
2833,26.70,0.7370,3,1.000,1.00
2841,26.74,0.7382,3,1.000,1.00
2851,26.79,0.7393,3,1.000,1.00
2860,26.83,0.7404,3,1.000,1.00
2868,26.86,0.7415,3,1.000,1.00
2878,26.91,0.7425,3,1.000,1.00
2887,26.95,0.7436,3,1.000,1.00
2895,26.98,0.7447,3,1.000,1.00
2904,27.02,0.7458,3,1.000,1.00
2914,27.06,0.7468,3,1.000,1.00
2923,27.10,0.7478,3,1.000,1.00
2933,27.15,0.7489,3,1.000,1.00
2942,27.18,0.7500,3,1.000,1.00
2952,27.22,0.7512,3,1.000,1.00
2960,27.26,0.7522,3,1.000,1.00
2968,27.29,0.7533,3,1.000,1.00
2977,27.33,0.7543,3,1.000,1.00
2986,27.37,0.7552,3,1.000,1.00
2995,27.40,0.7562,3,1.000,1.00
3004,27.44,0.7572,3,1.000,1.00
3013,27.48,0.7582,3,1.000,1.00
3021,27.51,0.7592,3,1.000,1.00
3030,27.54,0.7602,3,1.000,1.00
3040,27.58,0.7611,3,1.000,1.00
3048,27.62,0.7620,3,1.000,1.00
3057,27.65,0.7631,3,1.000,1.00
3066,27.69,0.7641,3,1.000,1.00
3074,27.72,0.7650,3,1.000,1.00
3082,27.75,0.7659,3,1.000,1.00
3091,27.79,0.7669,3,1.000,1.00
3101,27.82,0.7677,3,1.000,1.00
3110,27.86,0.7687,3,1.000,1.00
3119,27.89,0.7697,3,1.000,1.00
3127,27.93,0.7707,3,1.000,1.00
3135,27.96,0.7716,3,1.000,1.00
3143,27.99,0.7725,3,1.000,1.00
3153,28.03,0.7734,3,1.000,1.00
3161,28.06,0.7742,3,1.000,1.00
3171,28.09,0.7752,3,1.000,1.00
3180,28.13,0.7761,3,1.000,1.00
3191,28.17,0.7771,3,1.000,1.00
3200,28.20,0.7781,3,1.000,1.00
3209,28.24,0.7792,3,1.000,1.00
3218,28.28,0.7801,3,1.000,1.00
3229,28.32,0.7810,3,1.000,1.00
